qubit_id,tx_state,tx_basis,decoy_level,rx_state,rx_basis,matching_basis
12541,1,0,0,1,1,False
12542,0,0,2,0,0,True
12543,1,0,0,0,1,False
12544,1,0,2,1,1,False
12545,1,0,0,1,0,True
12546,1,0,0,0,1,False
12547,0,0,0,0,0,True
12548,1,0,0,1,0,True
12549,1,0,0,1,0,True
12550,0,0,0,0,0,True
12551,0,0,0,1,1,False
12552,0,0,2,0,0,True
12553,1,0,0,1,0,True
12554,1,0,0,1,0,True
12555,0,0,2,1,1,False
12556,0,0,0,0,0,True
12557,0,0,2,0,1,False
12558,1,0,0,0,1,False
12559,1,0,2,1,0,True
12560,0,0,0,0,0,True
12561,1,0,0,0,1,False
12562,1,0,0,1,0,True
12563,1,0,0,0,1,False
12564,0,0,0,0,0,True
12565,1,0,2,0,1,False
12566,1,0,0,1,0,True
12567,1,0,2,1,0,True
12568,1,0,0,1,0,True
12569,0,0,0,0,0,True
12570,0,1,0,1,0,False
12571,1,0,0,1,0,True
12572,0,0,0,1,0,True
12573,0,0,0,0,0,True
12574,1,0,2,1,0,True
12575,1,0,0,1,0,True
12576,1,0,0,1,0,True
12577,1,0,0,1,1,False
12578,1,0,0,1,1,False
12579,0,0,0,0,0,True
12580,1,0,0,1,1,False
12581,0,0,0,0,1,False
12582,0,0,2,0,0,True
12583,0,1,0,0,0,False
12584,0,0,0,0,0,True
12585,0,0,0,0,1,False
12586,0,0,0,0,1,False
12587,1,0,0,0,1,False
12588,0,0,0,0,0,True
12589,0,0,0,0,0,True
12590,1,0,2,0,1,False
12591,1,0,0,1,0,True
12592,1,0,2,1,1,False
12593,1,0,0,1,0,True
12594,0,0,0,0,0,True
12595,1,0,0,1,0,True
12596,1,0,0,1,0,True
12597,1,0,2,1,0,True
12598,1,0,2,1,0,True
12599,0,1,0,0,1,True
12600,0,0,0,0,1,False
12601,1,0,0,1,0,True
12602,1,0,0,1,1,False
12603,1,0,0,1,1,False
12604,1,0,0,1,1,False
12605,0,0,0,1,1,False
12606,1,0,0,0,1,False
12607,0,0,2,0,0,True
12608,1,0,0,0,1,False
12609,0,0,0,1,1,False
12610,0,0,0,0,0,True
12611,0,0,0,0,1,False
12612,1,0,0,1,1,False
12613,1,0,0,1,1,False
12614,0,0,0,1,1,False
12615,1,0,0,1,0,True
12616,1,0,0,0,1,False
12617,0,0,2,0,1,False
12618,1,0,2,1,0,True
12619,1,0,0,1,0,True
12620,0,0,2,1,1,False
12621,0,0,2,0,0,True
12622,0,1,0,1,0,False
12623,1,0,2,1,0,True
12624,0,0,0,0,1,False
12625,1,0,0,0,1,False
12626,0,0,2,0,1,False
12627,1,0,0,1,0,True
12628,0,0,0,0,1,False
12629,0,0,0,0,1,False
12630,1,0,0,1,0,True
12631,0,0,0,0,0,True
12632,1,0,0,1,0,True
12633,0,0,0,0,1,False
12634,0,1,0,0,1,True
12635,0,1,0,0,1,True
12636,1,0,0,1,1,False
12637,0,0,0,1,0,True
12638,1,0,0,1,0,True
12639,1,0,0,1,1,False
12640,0,0,2,0,1,False
12641,0,0,0,0,0,True
12642,1,0,0,1,0,True
12643,1,0,0,1,0,True
12644,1,0,2,1,0,True
12645,0,0,0,0,0,True
12646,1,0,0,1,1,False
12647,1,0,2,1,0,True
12648,0,0,0,0,0,True
12649,1,0,0,1,0,True
12650,1,0,2,0,1,False
12651,1,0,0,1,0,True
12652,1,0,0,1,0,True
12653,1,0,0,0,1,False
12654,1,0,2,1,0,True
12655,1,0,0,1,0,True
12656,0,1,0,0,1,True
12657,0,1,0,1,0,False
12658,0,0,0,0,1,False
12659,0,0,0,0,0,True
12660,1,0,0,1,0,True
12661,1,0,0,1,0,True
12662,0,0,0,0,0,True
12663,1,0,0,1,0,True
12664,1,0,0,1,0,True
12665,0,0,0,0,1,False
12666,1,0,0,1,1,False
12667,0,1,0,1,0,False
12668,0,0,0,0,0,True
12669,1,0,0,1,0,True
12670,0,1,0,1,0,False
12671,1,0,0,1,0,True
12672,1,0,0,1,0,True
12673,1,0,0,0,1,False
12674,1,0,0,0,1,False
12675,1,0,0,1,0,True
12676,0,0,2,0,0,True
12677,0,1,0,0,1,True
12678,1,0,2,0,1,False
12679,0,1,0,0,1,True
12680,0,0,0,0,0,True
12681,0,0,0,0,1,False
12682,0,0,2,0,1,False
12683,0,0,0,0,1,False
12684,0,0,0,1,1,False
12685,1,0,0,1,0,True
12686,1,0,0,1,0,True
12687,0,0,0,0,0,True
12688,0,0,0,0,0,True
12689,1,0,2,0,1,False
12690,1,0,0,0,1,False
12691,0,1,0,0,1,True
12692,0,0,2,0,1,False
12693,1,0,0,0,1,False
12694,1,0,2,1,0,True
12695,1,0,0,0,1,False
12696,1,0,0,1,0,True
12697,1,0,0,0,1,False
12698,1,0,2,1,0,True
12699,0,1,2,0,1,True
12700,0,0,0,0,0,True
12701,1,0,2,1,0,True
12702,1,0,0,1,0,True
12703,0,1,0,0,0,False
12704,0,0,0,0,0,True
12705,1,0,2,1,0,True
12706,0,1,2,1,0,False
12707,0,0,0,0,0,True
12708,0,1,0,0,0,False
12709,0,1,0,0,1,True
12710,0,0,0,1,1,False
12711,1,0,0,0,1,False
12712,1,0,0,1,1,False
12713,1,0,0,1,0,True
12714,0,0,2,1,1,False
12715,0,0,0,0,0,True
12716,1,0,0,1,0,True
12717,0,0,0,0,0,True
12718,1,0,2,0,1,False
12719,1,0,2,1,0,True
12720,0,0,0,0,0,True
12721,0,0,0,0,1,False
12722,1,0,0,0,1,False
12723,1,0,0,1,1,False
12724,0,0,0,0,0,True
12725,1,0,0,1,0,True
12726,1,0,0,1,0,True
12727,0,0,0,0,0,True
12728,0,0,2,0,0,True
12729,0,0,0,0,0,True
12730,1,0,0,1,0,True
12731,1,0,0,1,0,True
12732,0,1,0,0,1,True
12733,0,0,0,0,0,True
12734,0,0,0,0,1,False
12735,1,0,0,1,1,False
12736,0,0,0,0,1,False
12737,1,0,0,1,0,True
12738,0,1,2,0,1,True
12739,0,0,2,0,0,True
12740,1,0,0,1,0,True
12741,1,0,0,1,0,True
12742,0,0,2,0,1,False
12743,0,0,0,0,0,True
12744,0,0,0,0,1,False
12745,0,0,0,0,0,True
12746,1,0,0,1,0,True
12747,1,0,0,1,0,True
12748,1,0,0,1,0,True
12749,1,0,2,0,1,False
12750,1,0,0,1,0,True
12751,0,0,0,0,0,True
12752,0,1,0,0,1,True
12753,0,0,0,0,0,True
12754,0,1,2,1,0,False
12755,0,0,0,0,1,False
12756,1,0,2,1,0,True
12757,1,0,0,1,0,True
12758,0,0,0,0,0,True
12759,0,0,0,0,1,False
12760,1,0,0,1,0,True
12761,1,0,2,1,0,True
12762,0,0,0,1,1,False
12763,0,0,0,0,0,True
12764,0,0,0,0,0,True
12765,1,0,0,1,1,False
12766,0,0,0,0,0,True
12767,0,0,0,1,1,False
12768,1,0,0,1,0,True
12769,0,0,0,0,0,True
12770,0,0,0,0,1,False
12771,0,1,2,0,1,True
12772,1,0,0,1,0,True
12773,1,0,0,1,0,True
12774,1,0,0,0,1,False
12775,1,0,2,1,0,True
12776,0,0,0,0,0,True
12777,1,0,2,0,1,False
12778,0,1,0,1,0,False
12779,1,0,0,1,0,True
12780,1,0,2,1,0,True
12781,1,0,0,1,0,True
12782,0,0,2,0,0,True
12783,0,1,0,1,0,False
12784,1,0,0,1,0,True
12785,1,0,0,1,0,True
12786,0,1,0,0,0,False
12787,0,1,0,0,1,True
12788,0,0,0,0,0,True
12789,1,0,0,1,0,True
12790,1,0,0,1,0,True
12791,0,0,0,0,0,True
12792,0,1,2,0,1,True
12793,1,0,0,1,0,True
12794,0,0,2,0,1,False
12795,1,0,0,1,0,True
12796,0,1,0,0,0,False
12797,0,0,0,0,1,False
12798,1,0,0,1,1,False
12799,0,0,0,1,1,False
12800,1,0,0,1,0,True
12801,0,1,0,0,1,True
12802,0,0,0,0,0,True
12803,0,0,0,1,1,False
12804,0,1,2,0,1,True
12805,0,0,0,0,0,True
12806,0,0,0,1,1,False
12807,0,1,0,1,0,False
12808,0,0,0,1,1,False
12809,0,0,0,0,0,True
12810,0,0,0,0,0,True
12811,0,0,0,0,1,False
12812,1,0,0,0,1,False
12813,1,0,0,1,0,True
12814,1,0,0,1,1,False
12815,1,0,0,1,0,True
12816,0,0,0,1,1,False
12817,0,1,0,1,0,False
12818,1,0,0,0,1,False
12819,0,0,0,0,0,True
12820,0,0,2,1,1,False
12821,1,0,0,0,1,False
12822,1,0,0,1,1,False
12823,0,0,2,0,0,True
12824,1,0,0,1,0,True
12825,0,0,0,0,0,True
12826,0,0,0,0,1,False
12827,1,0,2,1,1,False
12828,1,0,0,1,0,True
12829,1,0,0,1,1,False
12830,0,0,2,0,0,True
12831,0,1,2,0,1,True
12832,0,0,0,0,1,False
12833,0,0,2,1,1,False
12834,0,0,0,1,1,False
12835,1,0,0,1,0,True
12836,1,0,0,1,0,True
12837,0,1,0,0,0,False
12838,0,1,2,0,1,True
12839,1,0,0,1,0,True
12840,0,0,0,0,0,True
12841,0,0,0,0,0,True
12842,0,1,0,0,0,False
12843,1,0,0,0,1,False
12844,1,0,2,0,1,False
12845,0,1,0,0,1,True
12846,0,0,0,0,0,True
12847,0,0,0,0,1,False
12848,1,0,0,0,1,False
12849,1,0,0,0,1,False
12850,0,0,0,0,0,True
12851,1,0,2,0,1,False
12852,1,0,0,1,0,True
12853,0,1,0,0,0,False
12854,1,0,0,1,0,True
12855,0,1,2,0,1,True
12856,0,0,2,0,0,True
12857,1,0,0,1,0,True
12858,0,1,0,0,0,False
12859,0,0,0,0,1,False
12860,0,1,0,1,0,False
12861,1,0,0,1,0,True
12862,0,1,0,0,1,True
12863,0,0,0,0,1,False
12864,1,0,0,1,0,True
12865,1,0,2,0,1,False
12866,1,0,2,1,1,False
12867,0,0,0,0,0,True
12868,1,0,0,1,0,True
12869,0,0,0,0,0,True
12870,0,0,2,1,1,False
12871,1,0,0,1,0,True
12872,0,1,0,0,1,True
12873,1,0,0,1,0,True
12874,0,0,0,0,1,False
12875,0,0,0,0,0,True
12876,1,0,2,1,0,True
12877,1,0,0,1,1,False
12878,0,1,0,0,1,True
12879,0,0,0,0,1,False
12880,1,0,2,1,0,True
12881,1,0,0,1,0,True
12882,0,0,0,0,0,True
12883,1,0,2,0,1,False
12884,0,0,0,0,0,True
12885,1,0,0,1,1,False
12886,0,1,0,0,1,True
12887,0,0,0,0,1,False
12888,0,0,0,1,1,False
12889,1,0,0,1,0,True
12890,1,0,0,1,0,True
12891,1,0,0,1,0,True
12892,0,0,0,0,1,False
12893,1,0,0,1,1,False
12894,0,0,2,0,0,True
12895,0,0,0,0,0,True
12896,0,0,0,1,1,False
12897,1,0,0,1,1,False
12898,0,0,0,0,0,True
12899,1,0,0,1,0,True
12900,0,0,0,0,1,False
12901,0,1,0,1,0,False
12902,0,1,0,1,0,False
12903,0,0,0,0,0,True
12904,1,0,0,1,0,True
12905,1,0,0,1,1,False
12906,0,0,0,0,0,True
12907,0,0,0,0,0,True
12908,0,0,0,0,0,True
12909,1,0,0,1,1,False
12910,0,0,0,0,0,True
12911,1,0,0,1,0,True
12912,1,0,0,1,0,True
12913,0,0,2,0,1,False
12914,0,0,2,0,1,False
12915,1,0,0,0,1,False
12916,0,0,0,0,0,True
12917,0,1,0,0,1,True
12918,1,0,2,0,1,False
12919,0,0,0,0,0,True
12920,1,0,0,1,0,True
12921,1,0,0,1,0,True
12922,0,0,0,0,0,True
12923,1,0,0,0,1,False
12924,1,0,0,1,0,True
12925,1,0,0,1,0,True
12926,0,0,0,0,1,False
12927,0,0,2,1,1,False
12928,0,0,2,0,0,True
12929,1,0,0,0,1,False
12930,0,0,0,0,1,False
12931,1,0,0,1,0,True
12932,1,0,2,0,1,False
12933,0,0,0,0,0,True
12934,1,0,2,1,1,False
12935,1,0,0,1,1,False
12936,1,0,0,1,1,False
12937,1,0,0,0,1,False
12938,0,0,0,0,0,True
12939,0,0,0,1,1,False
12940,0,0,2,0,0,True
12941,0,0,0,1,1,False
12942,1,0,0,1,1,False
12943,0,0,0,0,0,True
12944,1,0,0,1,0,True
12945,1,0,0,1,1,False
12946,0,0,0,0,0,True
12947,1,0,0,1,0,True
12948,1,0,0,1,0,True
12949,0,0,0,0,0,True
12950,1,0,0,1,1,False
12951,1,0,0,0,1,False
12952,0,0,0,1,1,False
12953,1,0,0,1,1,False
12954,1,0,0,1,1,False
12955,0,0,0,1,1,False
12956,1,0,0,1,1,False
12957,0,0,2,1,1,False
12958,0,0,2,0,0,True
12959,1,0,0,0,1,False
12960,0,0,0,0,0,True
12961,1,0,0,1,0,True
12962,1,0,2,1,0,True
12963,0,0,0,0,0,True
12964,0,0,0,1,1,False
12965,0,0,0,0,0,True
12966,0,0,2,0,0,True
12967,1,0,0,0,1,False
12968,1,0,0,1,0,True
12969,0,0,2,0,1,False
12970,0,0,0,1,1,False
12971,0,0,0,0,0,True
12972,1,0,0,1,0,True
12973,1,0,0,1,1,False
12974,0,0,2,0,0,True
12975,1,0,2,1,0,True
12976,0,0,2,0,0,True
12977,1,0,0,1,0,True
12978,0,0,0,0,1,False
12979,1,0,0,1,0,True
12980,1,0,2,0,1,False
12981,1,0,0,1,0,True
12982,1,0,0,1,0,True
12983,0,0,2,0,0,True
12984,0,0,0,1,1,False
12985,0,1,0,0,1,True
12986,0,1,0,0,0,False
12987,1,0,2,1,0,True
12988,0,0,0,1,1,False
12989,1,0,0,1,0,True
12990,1,0,0,0,1,False
12991,0,1,0,0,1,True
12992,1,0,0,0,1,False
12993,1,0,2,1,1,False
12994,0,1,0,0,0,False
12995,0,1,0,0,0,False
12996,0,0,2,0,0,True
12997,1,0,0,1,0,True
12998,0,1,0,0,1,True
12999,0,0,0,1,1,False
13000,0,0,0,0,1,False
13001,0,1,2,0,1,True
13002,0,1,2,0,1,True
13003,1,0,2,1,0,True
13004,1,0,0,1,0,True
13005,0,0,2,1,1,False
13006,1,0,0,0,1,False
13007,1,0,0,0,1,False
13008,0,0,0,0,0,True
13009,0,0,0,1,1,False
13010,0,1,0,0,1,True
13011,1,0,2,1,0,True
13012,0,0,0,0,0,True
13013,1,0,2,1,0,True
13014,0,0,2,1,1,False
13015,0,1,2,1,0,False
13016,1,0,0,1,0,True
13017,1,0,2,1,1,False
13018,1,0,0,1,0,True
13019,0,0,2,1,1,False
13020,0,0,0,0,1,False
13021,1,0,0,1,0,True
13022,1,0,0,1,0,True
13023,0,0,2,1,1,False
13024,1,0,0,1,0,True
13025,1,0,0,1,0,True
13026,1,0,0,1,0,True
13027,1,0,0,1,0,True
13028,1,0,2,1,1,False
13029,0,0,0,1,1,False
13030,1,0,0,1,0,True
13031,0,1,0,1,0,False
13032,1,0,0,1,0,True
13033,0,0,0,0,0,True
13034,0,1,0,1,0,False
13035,0,1,0,0,0,False
13036,0,1,2,1,0,False
13037,1,0,0,1,0,True
13038,1,0,0,1,0,True
13039,0,0,2,0,1,False
13040,0,1,0,1,0,False
13041,1,0,0,1,1,False
13042,0,0,0,0,0,True
13043,1,0,0,1,0,True
13044,0,0,2,0,1,False
13045,1,0,2,1,0,True
13046,0,0,2,0,0,True
13047,0,0,0,0,1,False
13048,0,0,2,1,1,False
13049,1,0,2,1,1,False
13050,1,0,2,1,0,True
13051,0,0,2,0,0,True
13052,0,0,0,0,1,False
13053,0,0,0,0,0,True
13054,0,0,0,0,1,False
13055,1,0,2,0,1,False
13056,0,0,0,1,1,False
13057,1,0,0,1,1,False
13058,0,0,2,0,0,True
13059,1,0,2,1,0,True
13060,1,0,2,0,1,False
13061,0,0,0,0,0,True
13062,0,0,0,0,0,True
13063,0,1,0,0,1,True
13064,1,0,0,0,1,False
13065,0,0,2,0,0,True
13066,0,0,0,0,0,True
13067,0,0,0,0,0,True
13068,0,0,2,1,1,False
13069,0,0,0,0,0,True
13070,0,0,0,0,0,True
13071,1,0,2,1,0,True
13072,1,0,0,1,0,True
13073,0,0,0,0,0,True
13074,0,0,0,0,0,True
13075,0,0,0,0,0,True
13076,0,0,0,0,0,True
13077,0,0,0,0,0,True
13078,1,0,2,1,0,True
13079,0,0,0,1,1,False
13080,0,1,0,1,0,False
13081,1,0,0,1,0,True
13082,1,0,0,0,1,False
13083,0,0,0,1,1,False
13084,1,0,2,1,1,False
13085,0,0,0,0,0,True
13086,0,0,0,0,0,True
13087,1,0,0,1,1,False
13088,0,0,2,0,0,True
13089,0,0,0,0,0,True
13090,0,0,2,1,1,False
13091,0,0,2,0,1,False
13092,0,0,0,0,0,True
13093,0,0,0,0,0,True
13094,1,0,0,1,1,False
13095,0,0,2,0,1,False
13096,1,0,0,1,0,True
13097,1,0,2,1,0,True
13098,1,0,2,1,1,False
13099,1,0,0,1,0,True
13100,1,0,0,1,1,False
13101,1,0,2,0,1,False
13102,0,0,0,0,0,True
13103,1,0,0,1,0,True
13104,0,0,0,0,0,True
13105,0,0,0,1,1,False
13106,0,0,2,0,1,False
13107,0,0,0,0,0,True
13108,0,0,0,0,0,True
13109,0,0,0,0,1,False
13110,0,0,0,0,0,True
13111,1,0,0,1,0,True
13112,1,0,0,1,0,True
13113,0,1,0,0,0,False
13114,0,0,0,0,0,True
13115,0,0,0,0,0,True
13116,0,1,0,0,1,True
13117,1,0,0,1,0,True
13118,1,0,0,1,0,True
13119,1,0,0,1,0,True
13120,1,0,0,1,0,True
13121,0,0,0,0,0,True
13122,0,1,2,1,0,False
13123,0,1,0,1,1,True
13124,1,0,0,1,0,True
13125,1,0,2,1,0,True
13126,0,0,0,1,1,False
13127,0,1,2,0,1,True
13128,0,1,0,1,0,False
13129,1,0,0,1,0,True
13130,1,0,0,1,0,True
13131,1,0,0,1,0,True
13132,0,0,0,0,1,False
13133,1,0,0,1,0,True
13134,1,0,0,1,1,False
13135,1,0,0,1,0,True
13136,0,0,0,0,1,False
13137,0,0,0,1,1,False
13138,1,0,2,0,1,False
13139,1,0,0,1,1,False
13140,1,0,0,1,1,False
13141,0,1,0,1,0,False
13142,1,0,0,1,0,True
13143,1,0,2,0,1,False
13144,0,0,0,1,1,False
13145,0,0,0,0,0,True
13146,1,0,2,0,1,False
13147,1,0,0,1,1,False
13148,1,0,2,1,0,True
13149,0,0,0,1,1,False
13150,0,0,2,0,0,True
13151,1,0,0,0,1,False
13152,1,0,2,1,1,False
13153,1,0,0,1,1,False
13154,0,1,2,0,0,False
13155,0,0,2,1,1,False
13156,1,0,0,1,0,True
13157,0,0,2,0,0,True
13158,0,0,0,1,1,False
13159,0,0,2,0,1,False
13160,1,0,0,1,0,True
13161,1,0,0,0,1,False
13162,1,0,0,1,1,False
13163,0,0,0,0,0,True
13164,0,0,0,0,1,False
13165,1,0,0,1,1,False
13166,1,0,0,1,0,True
13167,1,0,0,1,0,True
13168,1,0,0,1,0,True
13169,0,0,0,0,0,True
13170,1,0,0,0,1,False
13171,1,0,2,1,0,True
13172,1,0,2,1,0,True
13173,1,0,2,1,1,False
13174,0,1,2,0,0,False
13175,0,0,2,0,0,True
13176,1,0,2,0,1,False
13177,1,0,0,1,0,True
13178,0,0,0,0,1,False
13179,1,0,0,1,0,True
13180,0,1,0,0,1,True
13181,1,0,0,1,1,False
13182,0,0,2,0,0,True
13183,0,1,0,1,0,False
13184,1,0,0,0,1,False
13185,1,0,0,0,1,False
13186,0,0,0,0,1,False
13187,0,0,0,0,1,False
13188,1,0,0,1,0,True
13189,0,0,2,0,0,True
13190,1,0,2,0,1,False
13191,1,0,0,0,1,False
13192,1,0,0,1,0,True
13193,1,0,0,0,1,False
13194,1,0,0,0,1,False
13195,0,1,0,1,0,False
13196,0,0,2,1,1,False
13197,0,0,2,0,0,True
13198,0,0,0,0,0,True
13199,1,0,2,1,0,True
13200,1,0,0,1,0,True
13201,1,0,2,1,0,True
13202,1,0,0,1,0,True
13203,1,0,0,1,0,True
13204,0,0,0,0,1,False
13205,1,0,2,1,0,True
13206,0,0,2,0,0,True
13207,1,0,0,1,0,True
13208,0,0,2,0,0,True
13209,1,0,0,1,1,False
13210,1,0,2,1,0,True
13211,1,0,0,0,1,False
13212,1,0,0,1,1,False
13213,0,0,0,0,1,False
13214,1,0,0,0,1,False
13215,0,0,2,0,0,True
13216,0,1,2,0,0,False
13217,1,0,0,1,0,True
13218,0,0,0,0,0,True
13219,1,0,0,1,0,True
13220,1,0,0,1,1,False
13221,1,0,2,1,1,False
13222,0,0,0,0,0,True
13223,1,0,0,1,0,True
13224,1,0,0,1,0,True
13225,1,0,0,1,1,False
13226,1,0,2,1,0,True
13227,1,0,0,0,1,False
13228,0,0,2,0,1,False
13229,0,0,2,0,1,False
13230,0,0,2,0,1,False
13231,0,0,0,0,0,True
13232,1,0,0,1,0,True
13233,0,1,0,0,1,True
13234,1,0,2,1,1,False
13235,0,0,2,0,0,True
13236,1,0,0,1,0,True
13237,1,0,0,1,0,True
13238,0,1,0,1,0,False
13239,0,0,2,0,0,True
13240,1,0,0,1,0,True
13241,1,0,0,1,0,True
13242,0,1,0,1,0,False
13243,1,0,0,1,1,False
13244,0,0,0,1,1,False
13245,1,0,0,1,0,True
13246,0,0,0,1,0,True
13247,1,0,0,1,1,False
13248,0,0,0,0,0,True
13249,1,0,0,1,0,True
13250,0,0,0,0,1,False
13251,1,0,0,1,0,True
13252,0,0,0,1,1,False
13253,0,0,0,0,0,True
13254,1,0,0,1,0,True
13255,1,0,2,1,0,True
13256,1,0,0,1,0,True
13257,1,0,0,1,0,True
13258,1,0,0,1,1,False
13259,0,0,0,0,0,True
13260,1,0,0,1,0,True
13261,0,0,0,0,0,True
13262,0,0,0,0,1,False
13263,1,0,0,0,1,False
13264,1,0,0,1,1,False
13265,1,0,0,1,0,True
13266,1,0,0,1,0,True
13267,0,0,0,0,1,False
13268,0,0,0,0,0,True
13269,0,0,0,0,0,True
13270,1,0,0,1,0,True
13271,1,0,0,1,1,False
13272,0,1,2,0,1,True
13273,1,0,0,0,1,False
13274,1,0,0,1,0,True
13275,0,1,0,0,1,True
13276,0,0,0,1,1,False
13277,0,0,2,0,0,True
13278,1,0,0,1,0,True
13279,1,0,0,0,1,False
13280,1,0,0,1,0,True
13281,1,0,0,0,1,False
13282,1,0,2,1,0,True
13283,0,0,2,0,0,True
13284,1,0,0,1,1,False
13285,0,0,0,0,0,True
13286,1,0,0,1,0,True
13287,1,0,2,0,1,False
13288,1,0,2,1,0,True
13289,1,0,0,1,0,True
13290,1,0,0,1,0,True
13291,0,0,0,1,1,False
13292,1,0,0,1,0,True
13293,0,0,0,0,0,True
13294,1,0,0,1,1,False
13295,0,0,0,0,1,False
13296,1,0,0,1,0,True
13297,0,1,0,0,1,True
13298,0,0,0,0,0,True
13299,0,0,0,1,1,False
13300,1,0,2,1,0,True
13301,1,0,0,1,0,True
13302,1,0,0,1,0,True
13303,0,1,2,0,1,True
13304,1,0,0,1,0,True
13305,1,0,0,1,0,True
13306,0,0,0,0,0,True
13307,1,0,0,1,1,False
13308,0,1,0,0,1,True
13309,0,0,0,1,1,False
13310,0,0,0,1,1,False
13311,0,0,2,0,0,True
13312,1,0,2,1,1,False
13313,0,1,0,0,1,True
13314,1,0,0,1,1,False
13315,0,0,2,0,0,True
13316,0,1,2,0,1,True
13317,0,0,0,0,0,True
13318,1,0,0,1,0,True
13319,0,0,0,0,1,False
13320,1,0,2,1,1,False
13321,0,0,2,0,0,True
13322,0,1,0,0,1,True
13323,1,0,0,1,0,True
13324,1,0,2,1,0,True
13325,0,0,2,0,0,True
13326,0,0,0,0,0,True
13327,0,0,0,0,1,False
13328,0,1,0,0,0,False
13329,1,0,0,0,1,False
13330,0,0,0,0,1,False
13331,0,0,0,0,1,False
13332,1,0,2,0,1,False
13333,1,0,0,1,0,True
13334,0,0,0,0,1,False
13335,0,1,2,0,1,True
13336,0,0,0,0,1,False
13337,0,0,0,0,0,True
13338,1,0,0,1,0,True
13339,0,0,0,0,1,False
13340,1,0,0,0,1,False
13341,1,0,2,0,1,False
13342,0,0,0,0,0,True
13343,0,0,0,0,0,True
13344,0,1,0,1,0,False
13345,1,0,0,1,0,True
13346,1,0,2,1,0,True
13347,0,0,0,0,0,True
13348,0,1,0,0,1,True
13349,0,0,2,0,0,True
13350,1,0,0,1,0,True
13351,0,1,0,0,1,True
13352,0,1,2,0,1,True
13353,1,0,0,1,0,True
13354,1,0,0,0,1,False
13355,1,0,0,1,0,True
13356,0,0,2,0,1,False
13357,0,1,0,1,0,False
13358,1,0,0,1,0,True
13359,0,0,0,0,1,False
13360,1,0,0,0,1,False
13361,0,0,2,0,1,False
13362,0,0,0,0,0,True
13363,1,0,0,0,1,False
13364,1,0,0,0,1,False
13365,1,0,0,1,1,False
13366,1,0,0,1,0,True
13367,1,0,0,1,0,True
13368,1,0,0,1,1,False
13369,1,0,0,0,1,False
13370,0,0,0,1,1,False
13371,1,0,0,1,0,True
13372,0,0,0,0,1,False
13373,1,0,2,1,1,False
13374,1,0,0,1,0,True
13375,1,0,0,1,1,False
13376,0,1,0,1,0,False
13377,0,1,2,1,0,False
13378,1,0,0,1,1,False
13379,1,0,0,1,0,True
13380,0,0,0,0,1,False
13381,1,0,2,1,0,True
13382,1,0,0,1,0,True
13383,0,0,0,0,0,True
13384,0,0,0,0,0,True
13385,0,0,0,1,1,False
13386,0,0,0,0,0,True
13387,0,0,0,0,0,True
13388,0,1,0,0,1,True
13389,0,1,0,1,0,False
13390,1,0,2,1,0,True
13391,1,0,0,0,1,False
13392,1,0,0,1,0,True
13393,0,1,0,1,0,False
13394,0,0,2,0,0,True
13395,1,0,0,0,1,False
13396,1,0,0,1,0,True
13397,1,0,0,1,1,False
13398,1,0,0,0,1,False
13399,0,0,0,1,1,False
13400,0,0,0,0,1,False
13401,1,0,0,1,0,True
13402,1,0,0,1,0,True
13403,1,0,0,1,0,True
13404,1,0,0,1,0,True
13405,1,0,0,1,0,True
13406,0,0,0,0,0,True
13407,0,1,0,0,1,True
13408,1,0,0,1,1,False
13409,1,0,2,1,0,True
13410,0,0,0,0,1,False
13411,1,0,0,1,0,True
13412,1,0,0,1,0,True
13413,0,0,0,0,0,True
13414,0,1,0,0,1,True
13415,1,0,0,1,0,True
13416,0,0,2,0,0,True
13417,0,0,0,0,1,False
13418,1,0,0,1,0,True
13419,0,0,0,0,0,True
13420,1,0,0,1,0,True
13421,1,0,0,1,0,True
13422,0,0,0,0,1,False
13423,0,1,0,0,1,True
13424,1,0,0,1,0,True
13425,0,0,0,0,0,True
13426,1,0,2,1,0,True
13427,1,0,0,1,0,True
13428,0,1,0,1,0,False
13429,0,0,2,0,0,True
13430,1,0,0,1,0,True
13431,0,0,0,0,0,True
13432,0,0,0,1,1,False
13433,0,1,2,0,1,True
13434,0,0,0,0,1,False
13435,1,0,2,1,0,True
13436,0,0,2,1,1,False
13437,0,0,0,1,1,False
13438,0,0,0,0,0,True
13439,0,0,0,0,0,True
13440,0,0,0,1,1,False
13441,1,0,2,1,1,False
13442,1,0,0,0,1,False
13443,0,0,2,0,1,False
13444,0,0,2,0,0,True
13445,0,0,0,1,1,False
13446,0,0,2,0,0,True
13447,0,0,2,0,0,True
13448,1,0,0,0,1,False
13449,1,0,0,0,1,False
13450,1,0,0,1,0,True
13451,0,0,0,0,0,True
13452,1,0,0,1,0,True
13453,0,1,0,1,0,False
13454,1,0,2,1,1,False
13455,1,0,0,1,0,True
13456,0,0,0,1,0,True
13457,0,0,0,1,1,False
13458,0,0,0,0,1,False
13459,1,0,0,1,0,True
13460,1,0,2,1,1,False
13461,1,0,0,1,0,True
13462,1,0,0,1,0,True
13463,1,0,0,1,0,True
13464,0,0,2,0,0,True
13465,0,0,0,0,0,True
13466,1,0,0,1,0,True
13467,0,0,0,0,1,False
13468,1,0,2,0,1,False
13469,0,0,0,0,0,True
13470,1,0,2,1,1,False
